local_path,package,hash
python/Summary_statistics.qmd,async-lru,2.0.4
python/Summary_statistics.qmd,attrs,23.2.0
python/Summary_statistics.qmd,beautifulsoup4,4.12.3
python/Summary_statistics.qmd,bleach,6.1.0
python/Summary_statistics.qmd,certifi,2024.2.2
python/Summary_statistics.qmd,cffi,1.16.0
python/Summary_statistics.qmd,charset-normalizer,3.3.2
python/Summary_statistics.qmd,colorama,0.4.6
python/Summary_statistics.qmd,comm,0.2.2
python/Summary_statistics.qmd,contourpy,1.2.1
python/Summary_statistics.qmd,cycler,0.12.1
python/Summary_statistics.qmd,debugpy,1.8.1
python/Summary_statistics.qmd,decorator,5.1.1
python/Summary_statistics.qmd,defusedxml,0.7.1
python/Summary_statistics.qmd,exceptiongroup,1.2.0
python/Summary_statistics.qmd,executing,2.0.1
python/Summary_statistics.qmd,fastjsonschema,2.19.1
python/Summary_statistics.qmd,fonttools,4.53.1
python/Summary_statistics.qmd,fqdn,1.5.1
python/Summary_statistics.qmd,h11,0.14.0
python/Summary_statistics.qmd,httpcore,1.0.5
python/Summary_statistics.qmd,httpx,0.27.0
python/Summary_statistics.qmd,idna,3.6
python/Summary_statistics.qmd,importlib_metadata,7.1.0
python/Summary_statistics.qmd,ipykernel,6.29.4
python/Summary_statistics.qmd,ipython,8.18.1
python/Summary_statistics.qmd,ipywidgets,8.1.2
python/Summary_statistics.qmd,isoduration,20.11.0
python/Summary_statistics.qmd,jedi,0.19.1
python/Summary_statistics.qmd,joblib,1.4.2
python/Summary_statistics.qmd,json5,0.9.24
python/Summary_statistics.qmd,jsonpointer,2.4
python/Summary_statistics.qmd,jsonschema,4.21.1
python/Summary_statistics.qmd,jsonschema-specifications,2023.12.1
python/Summary_statistics.qmd,jupyter,1.0.0
python/Summary_statistics.qmd,jupyter-console,6.6.3
python/Summary_statistics.qmd,jupyter-events,0.10.0
python/Summary_statistics.qmd,jupyter-lsp,2.2.5
python/Summary_statistics.qmd,jupyter_client,8.6.1
python/Summary_statistics.qmd,jupyter_core,5.7.2
python/Summary_statistics.qmd,jupyter_server,2.13.0
python/Summary_statistics.qmd,jupyter_server_terminals,0.5.3
python/Summary_statistics.qmd,jupyterlab,4.1.6
python/Summary_statistics.qmd,jupyterlab_pygments,0.3.0
python/Summary_statistics.qmd,jupyterlab_server,2.26.0
python/Summary_statistics.qmd,jupyterlab_widgets,3.0.10
python/Summary_statistics.qmd,kiwisolver,1.4.5
python/Summary_statistics.qmd,matplotlib,3.9.2
python/Summary_statistics.qmd,matplotlib-inline,0.1.6
python/Summary_statistics.qmd,mistune,3.0.2
python/Summary_statistics.qmd,nbclient,0.10.0
python/Summary_statistics.qmd,nbconvert,7.16.3
python/Summary_statistics.qmd,nbformat,5.10.4
python/Summary_statistics.qmd,nest-asyncio,1.6.0
python/Summary_statistics.qmd,notebook,7.1.2
python/Summary_statistics.qmd,notebook_shim,0.2.4
python/Summary_statistics.qmd,numpy,2.0.1
python/Summary_statistics.qmd,overrides,7.7.0
python/Summary_statistics.qmd,packaging,24.0
python/Summary_statistics.qmd,pandas,2.2.2
python/Summary_statistics.qmd,pandocfilters,1.5.1
python/Summary_statistics.qmd,parso,0.8.4
python/Summary_statistics.qmd,patsy,0.5.6
python/Summary_statistics.qmd,pexpect,4.9.0
python/Summary_statistics.qmd,pillow,10.4.0
python/Summary_statistics.qmd,platformdirs,4.2.0
python/Summary_statistics.qmd,polars,1.4.1
python/Summary_statistics.qmd,prometheus_client,0.20.0
